Z轴位置(mm),工况1磁栅误差(mm),工况1激光实测(mm),工况1模型拟合误差(mm),工况1残差(mm),工况1_R²,工况1_RMSE(mm),工况2磁栅误差(mm),工况2激光实测(mm),工况2模型拟合误差(mm),工况2残差(mm),工况2_R²,工况2_RMSE(mm),工况3磁栅误差(mm),工况3激光实测(mm),工况3模型拟合误差(mm),工况3残差(mm),工况3_R²,工况3_RMSE(mm),工况4磁栅误差(mm),工况4激光实测(mm),工况4模型拟合误差(mm),工况4残差(mm),工况4_R²,工况4_RMSE(mm),工况5磁栅误差(mm),工况5激光实测(mm),工况5模型拟合误差(mm),工况5残差(mm),工况5_R²,工况5_RMSE(mm),工况6磁栅误差(mm),工况6激光实测(mm),工况6模型拟合误差(mm),工况6残差(mm),工况6_R²,工况6_RMSE(mm),工况7磁栅误差(mm),工况7激光实测(mm),工况7模型拟合误差(mm),工况7残差(mm),工况7_R²,工况7_RMSE(mm),工况8磁栅误差(mm),工况8激光实测(mm),工况8模型拟合误差(mm),工况8残差(mm),工况8_R²,工况8_RMSE(mm),工况9磁栅误差(mm),工况9激光实测(mm),工况9模型拟合误差(mm),工况9残差(mm),工况9_R²,工况9_RMSE(mm)
-80.000000,-0.044000,-0.001700,-0.003475,0.001775,-432519254.734782,49.786337,-0.064100,-0.019500,-0.020352,0.000852,-63922897.677842,49.785012,-0.072500,-0.026400,-0.027405,0.001005,-43270019.481151,49.785065,-0.042800,-0.000100,-0.002467,0.002367,-1707683785.223669,49.786725,-0.057400,-0.013800,-0.014726,0.000926,-207635082.563942,49.785465,-0.064200,-0.020900,-0.020436,-0.000464,-119939797.565540,49.784752,-0.044900,-0.005900,-0.004230,-0.001670,-710494181.476502,49.783802,-0.054300,-0.014400,-0.012123,-0.002277,-153617151.218148,49.783687,-0.059600,-0.019200,-0.016574,-0.002626,-88880051.401695,49.782878
-81.000000,-0.044400,-0.001700,-70.556495,70.554795,-432519254.734782,49.786337,-0.064500,-0.019600,-70.573373,70.553773,-63922897.677842,49.785012,-0.073000,-0.026500,-70.580510,70.554010,-43270019.481151,49.785065,-0.043100,-0.000100,-70.555404,70.555304,-1707683785.223669,49.786725,-0.057800,-0.013800,-70.567747,70.553947,-207635082.563942,49.785465,-0.064600,-0.020900,-70.573457,70.552557,-119939797.565540,49.784752,-0.045300,-0.005900,-70.557251,70.551351,-710494181.476502,49.783802,-0.054700,-0.014500,-70.565144,70.550644,-153617151.218148,49.783687,-0.060000,-0.019300,-70.569594,70.550294,-88880051.401695,49.782878
-82.000000,-0.044700,-0.001700,-0.003525,0.001825,-432519254.734782,49.786337,-0.064900,-0.019700,-0.020486,0.000786,-63922897.677842,49.785012,-0.073400,-0.026600,-0.027623,0.001023,-43270019.481151,49.785065,-0.043400,-0.000200,-0.002433,0.002233,-1707683785.223669,49.786725,-0.058200,-0.013900,-0.014860,0.000960,-207635082.563942,49.785465,-0.065000,-0.021000,-0.020570,-0.000430,-119939797.565540,49.784752,-0.045600,-0.006000,-0.004280,-0.001720,-710494181.476502,49.783802,-0.055100,-0.014500,-0.012257,-0.002243,-153617151.218148,49.783687,-0.060400,-0.019400,-0.016707,-0.002693,-88880051.401695,49.782878
-83.000000,-0.045100,-0.001800,-70.556552,70.554752,-432519254.734782,49.786337,-0.065300,-0.019700,-70.573513,70.553813,-63922897.677842,49.785012,-0.073800,-0.026700,-70.580650,70.553950,-43270019.481151,49.785065,-0.043800,-0.000200,-70.555460,70.555260,-1707683785.223669,49.786725,-0.058600,-0.013900,-70.567887,70.553987,-207635082.563942,49.785465,-0.065400,-0.021100,-70.573597,70.552497,-119939797.565540,49.784752,-0.045900,-0.006000,-70.557224,70.551224,-710494181.476502,49.783802,-0.055500,-0.014600,-70.565284,70.550684,-153617151.218148,49.783687,-0.060800,-0.019400,-70.569735,70.550335,-88880051.401695,49.782878
-84.000000,-0.045400,-0.001800,-0.003588,0.001788,-432519254.734782,49.786337,-0.065700,-0.019800,-0.020633,0.000833,-63922897.677842,49.785012,-0.074300,-0.026800,-0.027854,0.001054,-43270019.481151,49.785065,-0.044100,-0.000200,-0.002496,0.002296,-1707683785.223669,49.786725,-0.058900,-0.014000,-0.014923,0.000923,-207635082.563942,49.785465,-0.065800,-0.021100,-0.020717,-0.000383,-119939797.565540,49.784752,-0.046300,-0.006000,-0.004343,-0.001657,-710494181.476502,49.783802,-0.055900,-0.014600,-0.012404,-0.002196,-153617151.218148,49.783687,-0.061200,-0.019500,-0.016854,-0.002646,-88880051.401695,49.782878
-85.000000,-0.045800,-0.001800,-70.556621,70.554821,-432519254.734782,49.786337,-0.066100,-0.019900,-70.573667,70.553767,-63922897.677842,49.785012,-0.074700,-0.027000,-70.580888,70.553888,-43270019.481151,49.785065,-0.044400,-0.000200,-70.555446,70.555246,-1707683785.223669,49.786725,-0.059300,-0.014000,-70.567957,70.553957,-207635082.563942,49.785465,-0.066200,-0.021200,-70.573751,70.552551,-119939797.565540,49.784752,-0.046600,-0.006000,-70.557293,70.551293,-710494181.476502,49.783802,-0.056300,-0.014700,-70.565438,70.550738,-153617151.218148,49.783687,-0.061600,-0.019600,-70.569888,70.550288,-88880051.401695,49.782878
-86.000000,-0.046100,-0.001900,-0.003664,0.001764,-432519254.734782,49.786337,-0.066400,-0.020000,-0.020709,0.000709,-63922897.677842,49.785012,-0.075100,-0.027100,-0.028014,0.000914,-43270019.481151,49.785065,-0.044800,-0.000200,-0.002572,0.002372,-1707683785.223669,49.786725,-0.059700,-0.014100,-0.015083,0.000983,-207635082.563942,49.785465,-0.066600,-0.021300,-0.020877,-0.000423,-119939797.565540,49.784752,-0.046900,-0.006100,-0.004335,-0.001765,-710494181.476502,49.783802,-0.056700,-0.014800,-0.012564,-0.002236,-153617151.218148,49.783687,-0.062000,-0.019700,-0.017014,-0.002686,-88880051.401695,49.782878
-87.000000,-0.046400,-0.001900,-70.556620,70.554720,-432519254.734782,49.786337,-0.066800,-0.020100,-70.573749,70.553649,-63922897.677842,49.785012,-0.075500,-0.027200,-70.581054,70.553854,-43270019.481151,49.785065,-0.045100,-0.000200,-70.555528,70.555328,-1707683785.223669,49.786725,-0.060000,-0.014100,-70.568040,70.553940,-207635082.563942,49.785465,-0.067000,-0.021300,-70.573917,70.552617,-119939797.565540,49.784752,-0.047300,-0.006100,-70.557376,70.551276,-710494181.476502,49.783802,-0.057100,-0.014800,-70.565604,70.550804,-153617151.218148,49.783687,-0.062400,-0.019700,-70.570055,70.550355,-88880051.401695,49.782878
-88.000000,-0.046800,-0.001900,-0.003753,0.001853,-432519254.734782,49.786337,-0.067200,-0.020200,-0.020882,0.000682,-63922897.677842,49.785012,-0.075900,-0.027300,-0.028187,0.000887,-43270019.481151,49.785065,-0.045400,-0.000300,-0.002577,0.002277,-1707683785.223669,49.786725,-0.060400,-0.014200,-0.015172,0.000972,-207635082.563942,49.785465,-0.067400,-0.021400,-0.021050,-0.000350,-119939797.565540,49.784752,-0.047600,-0.006100,-0.004425,-0.001675,-710494181.476502,49.783802,-0.057400,-0.014900,-0.012653,-0.002247,-153617151.218148,49.783687,-0.062800,-0.019800,-0.017188,-0.002612,-88880051.401695,49.782878
-89.000000,-0.047100,-0.002000,-70.556716,70.554716,-432519254.734782,49.786337,-0.067500,-0.020300,-70.573845,70.553545,-63922897.677842,49.785012,-0.076300,-0.027400,-70.581234,70.553834,-43270019.481151,49.785065,-0.045700,-0.000300,-70.555540,70.555240,-1707683785.223669,49.786725,-0.060700,-0.014200,-70.568135,70.553935,-207635082.563942,49.785465,-0.067800,-0.021500,-70.574097,70.552597,-119939797.565540,49.784752,-0.047900,-0.006100,-70.557388,70.551288,-710494181.476502,49.783802,-0.057800,-0.014900,-70.565700,70.550800,-153617151.218148,49.783687,-0.063200,-0.019900,-70.570235,70.550335,-88880051.401695,49.782878
-90.000000,-0.047400,-0.002000,-0.003771,0.001771,-432519254.734782,49.786337,-0.067900,-0.020400,-0.020985,0.000585,-63922897.677842,49.785012,-0.076700,-0.027500,-0.028374,0.000874,-43270019.481151,49.785065,-0.046000,-0.000300,-0.002596,0.002296,-1707683785.223669,49.786725,-0.061100,-0.014300,-0.015275,0.000975,-207635082.563942,49.785465,-0.068200,-0.021500,-0.021237,-0.000263,-119939797.565540,49.784752,-0.048200,-0.006200,-0.004443,-0.001757,-710494181.476502,49.783802,-0.058200,-0.015000,-0.012840,-0.002160,-153617151.218148,49.783687,-0.063500,-0.020000,-0.017290,-0.002710,-88880051.401695,49.782878
-91.000000,-0.047700,-0.002000,-70.556741,70.554741,-432519254.734782,49.786337,-0.068300,-0.020500,-70.574039,70.553539,-63922897.677842,49.785012,-0.077100,-0.027600,-70.581428,70.553828,-43270019.481151,49.785065,-0.046300,-0.000300,-70.555566,70.555266,-1707683785.223669,49.786725,-0.061400,-0.014300,-70.568245,70.553945,-207635082.563942,49.785465,-0.068600,-0.021600,-70.574290,70.552690,-119939797.565540,49.784752,-0.048500,-0.006200,-70.557413,70.551213,-710494181.476502,49.783802,-0.058500,-0.015000,-70.565810,70.550810,-153617151.218148,49.783687,-0.063900,-0.020000,-70.570344,70.550344,-88880051.401695,49.782878
-92.000000,-0.048100,-0.002100,-0.003888,0.001788,-432519254.734782,49.786337,-0.068600,-0.020600,-0.021101,0.000501,-63922897.677842,49.785012,-0.077500,-0.027700,-0.028574,0.000874,-43270019.481151,49.785065,-0.046600,-0.000300,-0.002628,0.002328,-1707683785.223669,49.786725,-0.061800,-0.014400,-0.015391,0.000991,-207635082.563942,49.785465,-0.069000,-0.021700,-0.021437,-0.000263,-119939797.565540,49.784752,-0.048800,-0.006200,-0.004475,-0.001725,-710494181.476502,49.783802,-0.058900,-0.015100,-0.012956,-0.002144,-153617151.218148,49.783687,-0.064300,-0.020100,-0.017490,-0.002610,-88880051.401695,49.782878
-93.000000,-0.048400,-0.002100,-70.556864,70.554764,-432519254.734782,49.786337,-0.069000,-0.020600,-70.574162,70.553562,-63922897.677842,49.785012,-0.077900,-0.027800,-70.581635,70.553835,-43270019.481151,49.785065,-0.046900,-0.000300,-70.555605,70.555305,-1707683785.223669,49.786725,-0.062100,-0.014400,-70.568368,70.553968,-207635082.563942,49.785465,-0.069400,-0.021700,-70.574497,70.552797,-119939797.565540,49.784752,-0.049100,-0.006200,-70.557452,70.551252,-710494181.476502,49.783802,-0.059200,-0.015200,-70.565933,70.550733,-153617151.218148,49.783687,-0.064600,-0.020200,-70.570467,70.550267,-88880051.401695,49.782878
-94.000000,-0.048700,-0.002200,-0.003933,0.001733,-432519254.734782,49.786337,-0.069300,-0.020700,-0.021231,0.000531,-63922897.677842,49.785012,-0.078300,-0.027900,-0.028788,0.000888,-43270019.481151,49.785065,-0.047200,-0.000400,-0.002674,0.002274,-1707683785.223669,49.786725,-0.062400,-0.014500,-0.015437,0.000937,-207635082.563942,49.785465,-0.069700,-0.021800,-0.021567,-0.000233,-119939797.565540,49.784752,-0.049400,-0.006300,-0.004521,-0.001779,-710494181.476502,49.783802,-0.059600,-0.015200,-0.013086,-0.002114,-153617151.218148,49.783687,-0.065000,-0.020300,-0.017620,-0.002680,-88880051.401695,49.782878
-95.000000,-0.049000,-0.002200,-70.556917,70.554717,-432519254.734782,49.786337,-0.069700,-0.020800,-70.574298,70.553498,-63922897.677842,49.785012,-0.078700,-0.028000,-70.581855,70.553855,-43270019.481151,49.785065,-0.047500,-0.000400,-70.555658,70.555258,-1707683785.223669,49.786725,-0.062800,-0.014500,-70.568505,70.554005,-207635082.563942,49.785465,-0.070100,-0.021900,-70.574634,70.552734,-119939797.565540,49.784752,-0.049700,-0.006300,-70.557505,70.551205,-710494181.476502,49.783802,-0.059900,-0.015300,-70.566069,70.550769,-153617151.218148,49.783687,-0.065300,-0.020300,-70.570604,70.550304,-88880051.401695,49.782878
-96.000000,-0.049300,-0.002200,-0.003993,0.001793,-432519254.734782,49.786337,-0.070000,-0.020900,-0.021374,0.000474,-63922897.677842,49.785012,-0.079100,-0.028200,-0.029015,0.000815,-43270019.481151,49.785065,-0.047800,-0.000400,-0.002734,0.002334,-1707683785.223669,49.786725,-0.063100,-0.014600,-0.015581,0.000981,-207635082.563942,49.785465,-0.070500,-0.021900,-0.021794,-0.000106,-119939797.565540,49.784752,-0.050000,-0.006300,-0.004581,-0.001719,-710494181.476502,49.783802,-0.060300,-0.015300,-0.013230,-0.002070,-153617151.218148,49.783687,-0.065700,-0.020400,-0.017764,-0.002636,-88880051.401695,49.782878
-97.000000,-0.049600,-0.002300,-70.556984,70.554684,-432519254.734782,49.786337,-0.070300,-0.021000,-70.574365,70.553365,-63922897.677842,49.785012,-0.079400,-0.028300,-70.582006,70.553706,-43270019.481151,49.785065,-0.048000,-0.000400,-70.555640,70.555240,-1707683785.223669,49.786725,-0.063400,-0.014600,-70.568571,70.553971,-207635082.563942,49.785465,-0.070800,-0.022000,-70.574785,70.552785,-119939797.565540,49.784752,-0.050300,-0.006400,-70.557571,70.551171,-710494181.476502,49.783802,-0.060600,-0.015400,-70.566220,70.550820,-153617151.218148,49.783687,-0.066000,-0.020500,-70.570754,70.550254,-88880051.401695,49.782878
-98.000000,-0.049900,-0.002300,-0.004067,0.001767,-432519254.734782,49.786337,-0.070700,-0.021100,-0.021532,0.000432,-63922897.677842,49.785012,-0.079800,-0.028400,-0.029173,0.000773,-43270019.481151,49.785065,-0.048300,-0.000400,-0.002723,0.002323,-1707683785.223669,49.786725,-0.063700,-0.014700,-0.015654,0.000954,-207635082.563942,49.785465,-0.071200,-0.022100,-0.021952,-0.000148,-119939797.565540,49.784752,-0.050600,-0.006400,-0.004654,-0.001746,-710494181.476502,49.783802,-0.061000,-0.015500,-0.013387,-0.002113,-153617151.218148,49.783687,-0.066400,-0.020600,-0.017921,-0.002679,-88880051.401695,49.782878
-99.000000,-0.050200,-0.002300,-70.557064,70.554764,-432519254.734782,49.786337,-0.071000,-0.021200,-70.574529,70.553329,-63922897.677842,49.785012,-0.080200,-0.028500,-70.582254,70.553754,-43270019.481151,49.785065,-0.048600,-0.000500,-70.555721,70.555221,-1707683785.223669,49.786725,-0.064000,-0.014700,-70.568652,70.553952,-207635082.563942,49.785465,-0.071500,-0.022100,-70.574949,70.552849,-119939797.565540,49.784752,-0.050900,-0.006400,-70.557652,70.551252,-710494181.476502,49.783802,-0.061300,-0.015500,-70.566385,70.550885,-153617151.218148,49.783687,-0.066700,-0.020700,-70.570919,70.550219,-88880051.401695,49.782878
-100.000000,-0.050400,-0.002400,-0.004070,0.001670,-432519254.734782,49.786337,-0.071300,-0.021300,-0.021620,0.000320,-63922897.677842,49.785012,-0.080500,-0.028600,-0.029345,0.000745,-43270019.481151,49.785065,-0.048800,-0.000500,-0.002727,0.002227,-1707683785.223669,49.786725,-0.064400,-0.014800,-0.015826,0.001026,-207635082.563942,49.785465,-0.071900,-0.022200,-0.022123,-0.000077,-119939797.565540,49.784752,-0.051100,-0.006400,-0.004658,-0.001742,-710494181.476502,49.783802,-0.061600,-0.015600,-0.013475,-0.002125,-153617151.218148,49.783687,-0.067000,-0.020700,-0.018009,-0.002691,-88880051.401695,49.782878
-101.000000,-0.050700,-0.002400,-70.557075,70.554675,-432519254.734782,49.786337,-0.071600,-0.021400,-70.574624,70.553224,-63922897.677842,49.785012,-0.080900,-0.028700,-70.582433,70.553733,-43270019.481151,49.785065,-0.049100,-0.000500,-70.555732,70.555232,-1707683785.223669,49.786725,-0.064700,-0.014800,-70.568830,70.554030,-207635082.563942,49.785465,-0.072200,-0.022300,-70.575128,70.552828,-119939797.565540,49.784752,-0.051400,-0.006500,-70.557663,70.551163,-710494181.476502,49.783802,-0.062000,-0.015600,-70.566563,70.550963,-153617151.218148,49.783687,-0.067300,-0.020800,-70.571014,70.550214,-88880051.401695,49.782878
-102.000000,-0.051000,-0.002400,-0.004172,0.001772,-432519254.734782,49.786337,-0.071900,-0.021400,-0.021722,0.000322,-63922897.677842,49.785012,-0.081300,-0.028800,-0.029614,0.000814,-43270019.481151,49.785065,-0.049300,-0.000500,-0.002745,0.002245,-1707683785.223669,49.786725,-0.065000,-0.014900,-0.015928,0.001028,-207635082.563942,49.785465,-0.072500,-0.022300,-0.022225,-0.000075,-119939797.565540,49.784752,-0.051700,-0.006500,-0.004760,-0.001740,-710494181.476502,49.783802,-0.062300,-0.015700,-0.013661,-0.002039,-153617151.218148,49.783687,-0.067700,-0.020900,-0.018195,-0.002705,-88880051.401695,49.782878
-103.000000,-0.051300,-0.002500,-70.557184,70.554684,-432519254.734782,49.786337,-0.072200,-0.021500,-70.574733,70.553233,-63922897.677842,49.785012,-0.081600,-0.028900,-70.582626,70.553726,-43270019.481151,49.785065,-0.049600,-0.000500,-70.555757,70.555257,-1707683785.223669,49.786725,-0.065200,-0.014900,-70.568856,70.553956,-207635082.563942,49.785465,-0.072900,-0.022400,-70.575321,70.552921,-119939797.565540,49.784752,-0.051900,-0.006500,-70.557688,70.551188,-710494181.476502,49.783802,-0.062600,-0.015700,-70.566672,70.550972,-153617151.218148,49.783687,-0.068000,-0.021000,-70.571207,70.550207,-88880051.401695,49.782878
-104.000000,-0.051500,-0.002500,-0.004205,0.001705,-432519254.734782,49.786337,-0.072600,-0.021600,-0.021922,0.000322,-63922897.677842,49.785012,-0.082000,-0.029000,-0.029815,0.000815,-43270019.481151,49.785065,-0.049800,-0.000500,-0.002777,0.002277,-1707683785.223669,49.786725,-0.065500,-0.015000,-0.015960,0.000960,-207635082.563942,49.785465,-0.073200,-0.022500,-0.022426,-0.000074,-119939797.565540,49.784752,-0.052200,-0.006500,-0.004792,-0.001708,-710494181.476502,49.783802,-0.062900,-0.015800,-0.013777,-0.002023,-153617151.218148,49.783687,-0.068300,-0.021000,-0.018311,-0.002689,-88880051.401695,49.782878
-105.000000,-0.051800,-0.002500,-70.557224,70.554724,-432519254.734782,49.786337,-0.072900,-0.021700,-70.574941,70.553241,-63922897.677842,49.785012,-0.082300,-0.029100,-70.582834,70.553734,-43270019.481151,49.785065,-0.050100,-0.000600,-70.555796,70.555196,-1707683785.223669,49.786725,-0.065800,-0.015000,-70.568979,70.553979,-207635082.563942,49.785465,-0.073500,-0.022500,-70.575445,70.552945,-119939797.565540,49.784752,-0.052400,-0.006600,-70.557727,70.551127,-710494181.476502,49.783802,-0.063200,-0.015900,-70.566796,70.550896,-153617151.218148,49.783687,-0.068600,-0.021100,-70.571330,70.550230,-88880051.401695,49.782878
-106.000000,-0.052100,-0.002600,-0.004335,0.001735,-432519254.734782,49.786337,-0.073200,-0.021800,-0.022053,0.000253,-63922897.677842,49.785012,-0.082600,-0.029200,-0.029945,0.000745,-43270019.481151,49.785065,-0.050300,-0.000600,-0.002824,0.002224,-1707683785.223669,49.786725,-0.066100,-0.015000,-0.016091,0.001091,-207635082.563942,49.785465,-0.073800,-0.022600,-0.022556,-0.000044,-119939797.565540,49.784752,-0.052700,-0.006600,-0.004839,-0.001761,-710494181.476502,49.783802,-0.063500,-0.015900,-0.013908,-0.001992,-153617151.218148,49.783687,-0.068900,-0.021200,-0.018442,-0.002758,-88880051.401695,49.782878
-107.000000,-0.052300,-0.002600,-70.557278,70.554678,-432519254.734782,49.786337,-0.073400,-0.021900,-70.574995,70.553095,-63922897.677842,49.785012,-0.083000,-0.029300,-70.583056,70.553756,-43270019.481151,49.785065,-0.050600,-0.000600,-70.555850,70.555250,-1707683785.223669,49.786725,-0.066400,-0.015100,-70.569117,70.554017,-207635082.563942,49.785465,-0.074200,-0.022600,-70.575667,70.553067,-119939797.565540,49.784752,-0.052900,-0.006600,-70.557782,70.551182,-710494181.476502,49.783802,-0.063800,-0.016000,-70.566934,70.550934,-153617151.218148,49.783687,-0.069200,-0.021300,-70.571468,70.550168,-88880051.401695,49.782878
-108.000000,-0.052600,-0.002600,-0.004397,0.001797,-432519254.734782,49.786337,-0.073700,-0.022000,-0.022114,0.000114,-63922897.677842,49.785012,-0.083300,-0.029500,-0.030175,0.000675,-43270019.481151,49.785065,-0.050800,-0.000600,-0.002885,0.002285,-1707683785.223669,49.786725,-0.066700,-0.015100,-0.016236,0.001136,-207635082.563942,49.785465,-0.074500,-0.022700,-0.022786,0.000086,-119939797.565540,49.784752,-0.053200,-0.006600,-0.004901,-0.001699,-710494181.476502,49.783802,-0.064100,-0.016000,-0.014053,-0.001947,-153617151.218148,49.783687,-0.069500,-0.021300,-0.018587,-0.002713,-88880051.401695,49.782878
-109.000000,-0.052800,-0.002700,-70.557347,70.554647,-432519254.734782,49.786337,-0.074000,-0.022100,-70.575148,70.553048,-63922897.677842,49.785012,-0.083600,-0.029600,-70.583209,70.553609,-43270019.481151,49.785065,-0.051000,-0.000600,-70.555835,70.555235,-1707683785.223669,49.786725,-0.066900,-0.015200,-70.569186,70.553986,-207635082.563942,49.785465,-0.074800,-0.022800,-70.575819,70.553019,-119939797.565540,49.784752,-0.053400,-0.006700,-70.557850,70.551150,-710494181.476502,49.783802,-0.064400,-0.016100,-70.567087,70.550987,-153617151.218148,49.783687,-0.069800,-0.021400,-70.571621,70.550221,-88880051.401695,49.782878
-110.000000,-0.053100,-0.002700,-0.004473,0.001773,-432519254.734782,49.786337,-0.074300,-0.022200,-0.022274,0.000074,-63922897.677842,49.785012,-0.083900,-0.029700,-0.030335,0.000635,-43270019.481151,49.785065,-0.051200,-0.000600,-0.002878,0.002278,-1707683785.223669,49.786725,-0.067200,-0.015200,-0.016312,0.001112,-207635082.563942,49.785465,-0.075100,-0.022800,-0.022946,0.000146,-119939797.565540,49.784752,-0.053600,-0.006700,-0.004893,-0.001807,-710494181.476502,49.783802,-0.064700,-0.016100,-0.014213,-0.001887,-153617151.218148,49.783687,-0.070100,-0.021500,-0.018748,-0.002752,-88880051.401695,49.782878
-111.000000,-0.053300,-0.002700,-70.557430,70.554730,-432519254.734782,49.786337,-0.074600,-0.022300,-70.575315,70.553015,-63922897.677842,49.785012,-0.084200,-0.029800,-70.583376,70.553576,-43270019.481151,49.785065,-0.051400,-0.000700,-70.555835,70.555135,-1707683785.223669,49.786725,-0.067400,-0.015300,-70.569270,70.553970,-207635082.563942,49.785465,-0.075400,-0.022900,-70.575987,70.553087,-119939797.565540,49.784752,-0.053900,-0.006700,-70.557934,70.551234,-710494181.476502,49.783802,-0.065000,-0.016200,-70.567254,70.551054,-153617151.218148,49.783687,-0.070400,-0.021600,-70.571789,70.550189,-88880051.401695,49.782878
-112.000000,-0.053500,-0.002800,-0.004480,0.001680,-432519254.734782,49.786337,-0.074800,-0.022300,-0.022365,0.000065,-63922897.677842,49.785012,-0.084500,-0.029900,-0.030510,0.000610,-43270019.481151,49.785065,-0.051700,-0.000700,-0.002969,0.002269,-1707683785.223669,49.786725,-0.067700,-0.015300,-0.016404,0.001104,-207635082.563942,49.785465,-0.075700,-0.023000,-0.023121,0.000121,-119939797.565540,49.784752,-0.054100,-0.006800,-0.004984,-0.001816,-710494181.476502,49.783802,-0.065200,-0.016300,-0.014304,-0.001996,-153617151.218148,49.783687,-0.070600,-0.021600,-0.018839,-0.002761,-88880051.401695,49.782878
-113.000000,-0.053800,-0.002800,-70.557529,70.554729,-432519254.734782,49.786337,-0.075100,-0.022400,-70.575414,70.553014,-63922897.677842,49.785012,-0.084900,-0.030000,-70.583643,70.553643,-43270019.481151,49.785065,-0.051900,-0.000700,-70.555934,70.555234,-1707683785.223669,49.786725,-0.067900,-0.015400,-70.569368,70.553968,-207635082.563942,49.785465,-0.076000,-0.023000,-70.576170,70.553170,-119939797.565540,49.784752,-0.054300,-0.006800,-70.557949,70.551149,-710494181.476502,49.783802,-0.065500,-0.016300,-70.567353,70.551053,-153617151.218148,49.783687,-0.070900,-0.021700,-70.571887,70.550187,-88880051.401695,49.782878
-114.000000,-0.054000,-0.002800,-0.004587,0.001787,-432519254.734782,49.786337,-0.075400,-0.022500,-0.022556,0.000056,-63922897.677842,49.785012,-0.085200,-0.030100,-0.030784,0.000684,-43270019.481151,49.785065,-0.052100,-0.000700,-0.002991,0.002291,-1707683785.223669,49.786725,-0.068200,-0.015400,-0.016510,0.001110,-207635082.563942,49.785465,-0.076200,-0.023100,-0.023227,0.000127,-119939797.565540,49.784752,-0.054500,-0.006800,-0.005006,-0.001794,-710494181.476502,49.783802,-0.065800,-0.016400,-0.014495,-0.001905,-153617151.218148,49.783687,-0.071200,-0.021800,-0.019029,-0.002771,-88880051.401695,49.782878
-115.000000,-0.054200,-0.002900,-70.557559,70.554659,-432519254.734782,49.786337,-0.075600,-0.022600,-70.575528,70.552928,-63922897.677842,49.785012,-0.085400,-0.030200,-70.583757,70.553557,-43270019.481151,49.785065,-0.052300,-0.000700,-70.555963,70.555263,-1707683785.223669,49.786725,-0.068400,-0.015500,-70.569482,70.553982,-207635082.563942,49.785465,-0.076500,-0.023200,-70.576283,70.553083,-119939797.565540,49.784752,-0.054700,-0.006800,-70.557979,70.551179,-710494181.476502,49.783802,-0.066100,-0.016400,-70.567551,70.551151,-153617151.218148,49.783687,-0.071400,-0.021900,-70.572001,70.550101,-88880051.401695,49.782878
-116.000000,-0.054400,-0.002900,-0.004624,0.001724,-432519254.734782,49.786337,-0.075900,-0.022700,-0.022677,-0.000023,-63922897.677842,49.785012,-0.085700,-0.030300,-0.030906,0.000606,-43270019.481151,49.785065,-0.052500,-0.000700,-0.003029,0.002329,-1707683785.223669,49.786725,-0.068700,-0.015500,-0.016631,0.001131,-207635082.563942,49.785465,-0.076800,-0.023200,-0.023433,0.000233,-119939797.565540,49.784752,-0.054900,-0.006900,-0.005044,-0.001856,-710494181.476502,49.783802,-0.066300,-0.016500,-0.014616,-0.001884,-153617151.218148,49.783687,-0.071700,-0.021900,-0.019150,-0.002750,-88880051.401695,49.782878
-117.000000,-0.054700,-0.002900,-70.557688,70.554788,-432519254.734782,49.786337,-0.076100,-0.022800,-70.575657,70.552857,-63922897.677842,49.785012,-0.086000,-0.030400,-70.583970,70.553570,-43270019.481151,49.785065,-0.052700,-0.000800,-70.556009,70.555209,-1707683785.223669,49.786725,-0.068900,-0.015600,-70.569611,70.554011,-207635082.563942,49.785465,-0.077100,-0.023300,-70.576497,70.553197,-119939797.565540,49.784752,-0.055100,-0.006900,-70.558024,70.551124,-710494181.476502,49.783802,-0.066600,-0.016600,-70.567680,70.551080,-153617151.218148,49.783687,-0.072000,-0.022000,-70.572214,70.550214,-88880051.401695,49.782878
-118.000000,-0.054900,-0.003000,-0.004761,0.001761,-432519254.734782,49.786337,-0.076400,-0.022900,-0.022814,-0.000086,-63922897.677842,49.785012,-0.086300,-0.030500,-0.031127,0.000627,-43270019.481151,49.785065,-0.052800,-0.000800,-0.002997,0.002197,-1707683785.223669,49.786725,-0.069100,-0.015600,-0.016684,0.001084,-207635082.563942,49.785465,-0.077300,-0.023400,-0.023569,0.000169,-119939797.565540,49.784752,-0.055300,-0.006900,-0.005097,-0.001803,-710494181.476502,49.783802,-0.066800,-0.016600,-0.014753,-0.001847,-153617151.218148,49.783687,-0.072200,-0.022100,-0.019287,-0.002813,-88880051.401695,49.782878
-119.000000,-0.055100,-0.003000,-70.557748,70.554748,-432519254.734782,49.786337,-0.076600,-0.023000,-70.575801,70.552801,-63922897.677842,49.785012,-0.086600,-0.030700,-70.584198,70.553498,-43270019.481151,49.785065,-0.053000,-0.000800,-70.555985,70.555185,-1707683785.223669,49.786725,-0.069300,-0.015700,-70.569672,70.553972,-207635082.563942,49.785465,-0.077600,-0.023400,-70.576641,70.553241,-119939797.565540,49.784752,-0.055500,-0.006900,-70.558084,70.551184,-710494181.476502,49.783802,-0.067100,-0.016700,-70.567824,70.551124,-153617151.218148,49.783687,-0.072500,-0.022200,-70.572359,70.550159,-88880051.401695,49.782878
